; Number of ROIs: 7
; File Dimension: 3340 x 1683
;
; ROI name: Water-reservior
; ROI rgb value: {0, 255, 255}
; ROI npts: 257
;
; ROI name: Water-Ocean
; ROI rgb value: {0, 0, 196}
; ROI npts: 27053
;
; ROI name: Urban
; ROI rgb value: {240, 155, 0}
; ROI npts: 398
;
; ROI name: Mountain ridge
; ROI rgb value: {36, 36, 36}
; ROI npts: 205
;
; ROI name: Vegetation
; ROI rgb value: {0, 255, 0}
; ROI npts: 32
;
; ROI name: Water-river
; ROI rgb value: {152, 107, 220}
; ROI npts: 90
;
; ROI name: Farmland
; ROI rgb value: {153, 99, 0}
; ROI npts: 36
;
; File X, File Y, Lat, Lon, B1, B2, B3, B4, B5, B6, B7
 2301,  1171,  22.53756804,  114.38777464,  0.037100,  0.033200,  0.017900,  0.013300,  0.009450,  -0.147436,   0.169231
 2300,  1171,  22.53756804,  114.38750515,  0.037050,  0.032750,  0.017450,  0.013000,  0.008500,  -0.146141,   0.209302
 2299,  1171,  22.53756804,  114.38723566,  0.038100,  0.033300,  0.017450,  0.012350,  0.007100,  -0.171141,   0.269923
 2298,  1171,  22.53756804,  114.38696617,  0.038100,  0.033300,  0.017450,  0.012350,  0.007100,  -0.171141,   0.269923
 2297,  1171,  22.53756804,  114.38669668,  0.037950,  0.034050,  0.017050,  0.012400,  0.007000,  -0.157895,   0.278351
 2296,  1171,  22.53756804,  114.38642719,  0.038850,  0.033550,  0.017350,  0.012200,  0.007100,  -0.174281,   0.264249
 2295,  1171,  22.53756804,  114.38615770,  0.039300,  0.033850,  0.018200,  0.012350,  0.007600,  -0.191489,   0.238095
 2199,  1171,  22.53756804,  114.36028666,  0.045200,  0.040300,  0.022800,  0.015900,  0.020000,  -0.178295,  -0.114206
 2200,  1171,  22.53756804,  114.36055615,  0.045200,  0.040500,  0.022600,  0.016000,  0.020000,  -0.170984,  -0.111111
 2201,  1171,  22.53756804,  114.36082564,  0.042400,  0.040700,  0.022800,  0.015000,  0.019700,  -0.206349,  -0.135447
 2202,  1171,  22.53756804,  114.36109513,  0.042900,  0.041400,  0.024300,  0.014800,  0.020100,  -0.242967,  -0.151862
 2203,  1171,  22.53756804,  114.36136462,  0.041900,  0.040800,  0.024400,  0.015300,  0.020900,  -0.229219,  -0.154696
 2204,  1171,  22.53756804,  114.36163411,  0.041450,  0.039550,  0.022350,  0.014600,  0.016200,  -0.209743,  -0.051948
 2205,  1171,  22.53756804,  114.36190360,  0.041100,  0.039350,  0.022450,  0.014100,  0.016800,  -0.228454,  -0.087379
 2206,  1171,  22.53756804,  114.36217309,  0.041800,  0.038850,  0.021750,  0.013850,  0.016600,  -0.221910,  -0.090312
 2207,  1171,  22.53756804,  114.36244258,  0.042100,  0.038850,  0.021750,  0.013850,  0.017650,  -0.221910,  -0.120635
 2208,  1171,  22.53756804,  114.36271207,  0.040950,  0.038600,  0.021600,  0.014250,  0.019450,  -0.205021,  -0.154303
 2209,  1171,  22.53756804,  114.36298156,  0.043000,  0.037800,  0.021000,  0.014650,  0.017450,  -0.178121,  -0.087227
 2210,  1171,  22.53756804,  114.36325105,  0.040600,  0.035900,  0.019550,  0.013150,  0.012050,  -0.195719,   0.043651
 2211,  1171,  22.53756804,  114.36352054,  0.040500,  0.035850,  0.019350,  0.014300,  0.013150,  -0.150074,   0.041894
 2212,  1171,  22.53756804,  114.36379003,  0.040750,  0.035850,  0.021000,  0.014000,  0.015200,  -0.200000,  -0.041096
 2213,  1171,  22.53756804,  114.36405952,  0.041000,  0.036400,  0.021700,  0.013550,  0.015100,  -0.231206,  -0.054101
 2214,  1171,  22.53756804,  114.36432901,  0.040750,  0.037500,  0.020600,  0.013300,  0.013000,  -0.215339,   0.011407
 2215,  1171,  22.53756804,  114.36459850,  0.039450,  0.034850,  0.020300,  0.012750,  0.011800,  -0.228442,   0.038697
 2216,  1171,  22.53756804,  114.36486799,  0.038600,  0.033300,  0.016900,  0.012750,  0.011400,  -0.139966,   0.055901
 2217,  1171,  22.53756804,  114.36513748,  0.039800,  0.035000,  0.017600,  0.011600,  0.007400,  -0.205479,   0.221053
 2218,  1171,  22.53756804,  114.36540697,  0.040600,  0.035550,  0.019250,  0.012050,  0.008900,  -0.230032,   0.150358
 2219,  1171,  22.53756804,  114.36567646,  0.040650,  0.035250,  0.019050,  0.012650,  0.010200,  -0.201893,   0.107221
 2220,  1171,  22.53756804,  114.36594595,  0.040650,  0.035250,  0.019050,  0.012650,  0.010200,  -0.201893,   0.107221
 2391,  1171,  22.53756804,  114.41202874,  0.038500,  0.033400,  0.017400,  0.011700,  0.007350,  -0.195876,   0.228346
 2294,  1171,  22.53756804,  114.38588821,  0.038900,  0.034250,  0.018500,  0.012250,  0.007200,  -0.203252,   0.259640
 2300,  1172,  22.53729855,  114.38750515,  0.036200,  0.032650,  0.016900,  0.012300,  0.008600,  -0.157534,   0.177033
 2299,  1172,  22.53729855,  114.38723566,  0.037350,  0.032600,  0.016000,  0.012450,  0.007250,  -0.124780,   0.263959
 2298,  1172,  22.53729855,  114.38696617,  0.037350,  0.032600,  0.016000,  0.012450,  0.007250,  -0.124780,   0.263959
 2297,  1172,  22.53729855,  114.38669668,  0.037950,  0.034050,  0.017050,  0.012400,  0.007000,  -0.157895,   0.278351
 2296,  1172,  22.53729855,  114.38642719,  0.038550,  0.033900,  0.018050,  0.012450,  0.007000,  -0.183607,   0.280206
 2295,  1172,  22.53729855,  114.38615770,  0.039250,  0.034250,  0.018600,  0.012450,  0.007350,  -0.198068,   0.257576
 2294,  1172,  22.53729855,  114.38588821,  0.039400,  0.034900,  0.018550,  0.012500,  0.007900,  -0.194847,   0.225490
 2293,  1172,  22.53729855,  114.38561872,  0.039300,  0.034950,  0.018950,  0.012500,  0.007400,  -0.205087,   0.256281
 2292,  1172,  22.53729855,  114.38534923,  0.038750,  0.034600,  0.018450,  0.012650,  0.007100,  -0.186495,   0.281013
 2291,  1172,  22.53729855,  114.38507974,  0.038200,  0.033600,  0.018800,  0.012500,  0.007050,  -0.201278,   0.278772
 2290,  1172,  22.53729855,  114.38481025,  0.038200,  0.033700,  0.016650,  0.012500,  0.007100,  -0.142367,   0.275510
 2289,  1172,  22.53729855,  114.38454076,  0.037550,  0.032950,  0.016050,  0.012250,  0.006700,  -0.134276,   0.292876
 2288,  1172,  22.53729855,  114.38427127,  0.037150,  0.032000,  0.015100,  0.012200,  0.006950,  -0.106227,   0.274151
 2287,  1172,  22.53729855,  114.38400178,  0.036650,  0.031700,  0.015350,  0.012200,  0.007200,  -0.114338,   0.257732
 2286,  1172,  22.53729855,  114.38373229,  0.037250,  0.031750,  0.015500,  0.012050,  0.007400,  -0.125227,   0.239075
 2285,  1172,  22.53729855,  114.38346280,  0.037250,  0.031750,  0.015500,  0.012050,  0.007400,  -0.125227,   0.239075
 2284,  1172,  22.53729855,  114.38319331,  0.037050,  0.031900,  0.015600,  0.012300,  0.007300,  -0.118280,   0.255102
 2283,  1172,  22.53729855,  114.38292382,  0.037000,  0.032850,  0.015750,  0.012300,  0.007450,  -0.122995,   0.245570
 2282,  1172,  22.53729855,  114.38265433,  0.036850,  0.032550,  0.015850,  0.012450,  0.007650,  -0.120141,   0.238806
 2281,  1172,  22.53729855,  114.38238484,  0.037200,  0.032850,  0.016750,  0.012400,  0.008350,  -0.149228,   0.195181
 2280,  1172,  22.53729855,  114.38211535,  0.036950,  0.032700,  0.017150,  0.012350,  0.008650,  -0.162712,   0.176190
 2279,  1172,  22.53729855,  114.38184586,  0.037700,  0.032600,  0.017400,  0.012750,  0.008550,  -0.154229,   0.197183
 2278,  1172,  22.53729855,  114.38157637,  0.037050,  0.032100,  0.016450,  0.012300,  0.008350,  -0.144348,   0.191283
 2277,  1172,  22.53729855,  114.38130688,  0.037550,  0.032950,  0.016950,  0.012250,  0.008650,  -0.160959,   0.172249
 2276,  1172,  22.53729855,  114.38103739,  0.038150,  0.033550,  0.018100,  0.013450,  0.009550,  -0.147385,   0.169565
 2275,  1172,  22.53729855,  114.38076790,  0.037750,  0.033550,  0.018300,  0.014050,  0.009700,  -0.131376,   0.183158
 2274,  1172,  22.53729855,  114.38049841,  0.037800,  0.034300,  0.018400,  0.014150,  0.009800,  -0.130568,   0.181628
 2273,  1172,  22.53729855,  114.38022892,  0.038600,  0.034550,  0.018200,  0.014100,  0.010150,  -0.126935,   0.162887
 2272,  1172,  22.53729855,  114.37995943,  0.038600,  0.034550,  0.018200,  0.014100,  0.010150,  -0.126935,   0.162887
 2271,  1172,  22.53729855,  114.37968994,  0.039600,  0.034800,  0.018300,  0.014500,  0.010100,  -0.115854,   0.178862
 2270,  1172,  22.53729855,  114.37942045,  0.040300,  0.034700,  0.018300,  0.014300,  0.009750,  -0.122699,   0.189189
 2269,  1172,  22.53729855,  114.37915096,  0.040600,  0.034900,  0.018850,  0.014200,  0.009950,  -0.140696,   0.175983
 2268,  1172,  22.53729855,  114.37888147,  0.040050,  0.033450,  0.018750,  0.013850,  0.010150,  -0.150307,   0.154167
 2267,  1172,  22.53729855,  114.37861198,  0.039200,  0.033650,  0.018100,  0.014300,  0.009200,  -0.117284,   0.217021
 2266,  1172,  22.53729855,  114.37834249,  0.039800,  0.033650,  0.018000,  0.014050,  0.009450,  -0.123245,   0.195745
 2265,  1172,  22.53729855,  114.37807300,  0.040150,  0.034200,  0.018400,  0.013650,  0.009200,  -0.148206,   0.194748
 2264,  1172,  22.53729855,  114.37780351,  0.040250,  0.034750,  0.018400,  0.013500,  0.008850,  -0.153605,   0.208054
 2263,  1172,  22.53729855,  114.37753402,  0.041350,  0.034950,  0.018550,  0.013400,  0.008650,  -0.161189,   0.215420
 2262,  1172,  22.53729855,  114.37726453,  0.041700,  0.034750,  0.018750,  0.013300,  0.008800,  -0.170047,   0.203620
 2261,  1172,  22.53729855,  114.37699504,  0.041450,  0.034650,  0.018300,  0.013150,  0.008800,  -0.163752,   0.198178
 2260,  1172,  22.53729855,  114.37672555,  0.040750,  0.034500,  0.018600,  0.013200,  0.008750,  -0.169811,   0.202733
 2259,  1172,  22.53729855,  114.37645606,  0.040750,  0.034500,  0.018600,  0.013200,  0.008750,  -0.169811,   0.202733
 2258,  1172,  22.53729855,  114.37618657,  0.040200,  0.034550,  0.018250,  0.013100,  0.008550,  -0.164274,   0.210162
 2257,  1172,  22.53729855,  114.37591708,  0.040200,  0.034600,  0.018000,  0.013300,  0.008400,  -0.150160,   0.225806
 2256,  1172,  22.53729855,  114.37564759,  0.041200,  0.034550,  0.018800,  0.013450,  0.009250,  -0.165891,   0.185022
 2255,  1172,  22.53729855,  114.37537810,  0.041000,  0.034650,  0.019500,  0.013950,  0.009650,  -0.165919,   0.182203
 2254,  1172,  22.53729855,  114.37510861,  0.041150,  0.034550,  0.019250,  0.014000,  0.009450,  -0.157895,   0.194030
 2253,  1172,  22.53729855,  114.37483912,  0.040500,  0.034800,  0.018850,  0.013600,  0.009200,  -0.161787,   0.192982
 2252,  1172,  22.53729855,  114.37456963,  0.041150,  0.034650,  0.019600,  0.013900,  0.009750,  -0.170149,   0.175476
 2251,  1172,  22.53729855,  114.37430014,  0.041600,  0.035200,  0.020600,  0.014700,  0.012900,  -0.167139,   0.065217
 2250,  1172,  22.53729855,  114.37403065,  0.041500,  0.034700,  0.019000,  0.014200,  0.011100,  -0.144578,   0.122530
 2249,  1172,  22.53729855,  114.37376116,  0.042100,  0.035200,  0.018900,  0.014000,  0.009900,  -0.148936,   0.171548
 2248,  1172,  22.53729855,  114.37349167,  0.042100,  0.035200,  0.019500,  0.013900,  0.009300,  -0.167665,   0.198276
 2247,  1172,  22.53729855,  114.37322218,  0.042000,  0.034900,  0.019900,  0.012900,  0.009600,  -0.213415,   0.146667
 2246,  1172,  22.53729855,  114.37295269,  0.042200,  0.035500,  0.020000,  0.014000,  0.009700,  -0.176471,   0.181435
 2245,  1172,  22.53729855,  114.37268320,  0.042200,  0.035500,  0.020000,  0.014000,  0.009700,  -0.176471,   0.181435
 2244,  1172,  22.53729855,  114.37241371,  0.040650,  0.035250,  0.019000,  0.013050,  0.008650,  -0.185647,   0.202765
 2243,  1172,  22.53729855,  114.37214422,  0.040950,  0.035100,  0.019200,  0.013550,  0.009500,  -0.172519,   0.175705
 2242,  1172,  22.53729855,  114.37187473,  0.038700,  0.033750,  0.018250,  0.012400,  0.007850,  -0.190865,   0.224691
 2241,  1172,  22.53729855,  114.37160524,  0.038600,  0.033950,  0.018000,  0.011950,  0.007150,  -0.202003,   0.251309
 2240,  1172,  22.53729855,  114.37133575,  0.038200,  0.033700,  0.017700,  0.011500,  0.006900,  -0.212329,   0.250000
 2239,  1172,  22.53729855,  114.37106626,  0.037500,  0.033550,  0.017600,  0.011600,  0.007050,  -0.205479,   0.243968
 2238,  1172,  22.53729855,  114.37079677,  0.038500,  0.034700,  0.017800,  0.011500,  0.007300,  -0.215017,   0.223404
 2237,  1172,  22.53729855,  114.37052728,  0.039100,  0.035100,  0.018100,  0.011600,  0.007100,  -0.218855,   0.240642
 2236,  1172,  22.53729855,  114.37025779,  0.041350,  0.035600,  0.018400,  0.011750,  0.007350,  -0.220564,   0.230366
 2235,  1172,  22.53729855,  114.36998830,  0.044250,  0.039550,  0.020350,  0.013800,  0.009750,  -0.191801,   0.171975
 2234,  1172,  22.53729855,  114.36971881,  0.044250,  0.039800,  0.020800,  0.013750,  0.009700,  -0.204052,   0.172708
 2233,  1172,  22.53729855,  114.36944932,  0.042750,  0.039000,  0.020250,  0.013800,  0.010250,  -0.189427,   0.147609
 2232,  1172,  22.53729855,  114.36917983,  0.041300,  0.036600,  0.018900,  0.013600,  0.010700,  -0.163077,   0.119342
 2231,  1172,  22.53729855,  114.36891034,  0.040600,  0.035800,  0.019200,  0.014200,  0.010500,  -0.149701,   0.149798
 2230,  1172,  22.53729855,  114.36864085,  0.040800,  0.035700,  0.019200,  0.013700,  0.011800,  -0.167173,   0.074510
 2229,  1172,  22.53729855,  114.36837136,  0.041000,  0.035350,  0.018800,  0.013150,  0.011300,  -0.176839,   0.075665
 2228,  1172,  22.53729855,  114.36810187,  0.039200,  0.035800,  0.019200,  0.013600,  0.011600,  -0.170732,   0.079365
 2227,  1172,  22.53729855,  114.36783238,  0.040250,  0.035050,  0.018600,  0.012700,  0.011050,  -0.188498,   0.069474
 2226,  1172,  22.53729855,  114.36756289,  0.039200,  0.035200,  0.017900,  0.012400,  0.009000,  -0.181518,   0.158879
 2225,  1172,  22.53729855,  114.36729340,  0.039800,  0.035200,  0.018000,  0.012200,  0.008500,  -0.192053,   0.178744
 2224,  1172,  22.53729855,  114.36702391,  0.039600,  0.035300,  0.017700,  0.011400,  0.008900,  -0.216495,   0.123153
 2223,  1172,  22.53729855,  114.36675442,  0.040500,  0.035900,  0.019200,  0.012750,  0.010250,  -0.201878,   0.108696
 2222,  1172,  22.53729855,  114.36648493,  0.040650,  0.035800,  0.019400,  0.012550,  0.010450,  -0.214397,   0.091304
 2221,  1172,  22.53729855,  114.36621544,  0.040100,  0.035400,  0.019550,  0.013000,  0.011000,  -0.201229,   0.083333
 2302,  1172,  22.53729855,  114.38804413,  0.035850,  0.033100,  0.016950,  0.013000,  0.009100,  -0.131886,   0.176471
 2303,  1172,  22.53729855,  114.38831362,  0.036200,  0.032300,  0.016600,  0.012150,  0.008000,  -0.154783,   0.205955
 2304,  1172,  22.53729855,  114.38858311,  0.035150,  0.030250,  0.014650,  0.010700,  0.007000,  -0.155819,   0.209040
 2305,  1172,  22.53729855,  114.38885260,  0.033950,  0.029050,  0.013650,  0.009500,  0.006800,  -0.179266,   0.165644
 2306,  1172,  22.53729855,  114.38912209,  0.034500,  0.029750,  0.014200,  0.009700,  0.007550,  -0.188285,   0.124638
 2307,  1172,  22.53729855,  114.38939158,  0.033850,  0.029450,  0.013650,  0.009000,  0.007350,  -0.205298,   0.100917
 2308,  1172,  22.53729855,  114.38966107,  0.034300,  0.029000,  0.013500,  0.008900,  0.006750,  -0.205357,   0.137380
 2309,  1172,  22.53729855,  114.38993056,  0.035200,  0.030600,  0.013950,  0.009550,  0.006900,  -0.187234,   0.161094
 2310,  1172,  22.53729855,  114.39020005,  0.036600,  0.032050,  0.014750,  0.009750,  0.007100,  -0.204082,   0.157270
 2311,  1172,  22.53729855,  114.39046954,  0.036050,  0.031950,  0.014500,  0.009150,  0.007200,  -0.226216,   0.119266
 2312,  1172,  22.53729855,  114.39073903,  0.036050,  0.031950,  0.014500,  0.009150,  0.007200,  -0.226216,   0.119266
 2313,  1172,  22.53729855,  114.39100852,  0.035400,  0.030650,  0.014400,  0.009400,  0.006850,  -0.210084,   0.156923
 2314,  1172,  22.53729855,  114.39127801,  0.035950,  0.030650,  0.014950,  0.010300,  0.006850,  -0.184158,   0.201166
 2315,  1172,  22.53729855,  114.39154750,  0.036850,  0.031850,  0.016350,  0.011150,  0.007900,  -0.189091,   0.170604
 2316,  1172,  22.53729855,  114.39181699,  0.037350,  0.032350,  0.016650,  0.010800,  0.007750,  -0.213115,   0.164420
 2317,  1172,  22.53729855,  114.39208648,  0.037600,  0.033050,  0.016850,  0.011050,  0.008050,  -0.207885,   0.157068
 2318,  1172,  22.53729855,  114.39235597,  0.037400,  0.032550,  0.016500,  0.011050,  0.008050,  -0.197822,   0.157068
 2319,  1172,  22.53729855,  114.39262546,  0.037100,  0.032300,  0.016400,  0.010850,  0.007850,  -0.203670,   0.160428
 2320,  1172,  22.53729855,  114.39289495,  0.037200,  0.032200,  0.016350,  0.011300,  0.007950,  -0.182640,   0.174026
 2321,  1172,  22.53729855,  114.39316444,  0.037500,  0.032750,  0.016100,  0.011750,  0.007300,  -0.156194,   0.233596
 2322,  1172,  22.53729855,  114.39343393,  0.038100,  0.032850,  0.016350,  0.011700,  0.006950,  -0.165775,   0.254692
 2323,  1172,  22.53729855,  114.39370342,  0.038300,  0.032950,  0.016900,  0.011350,  0.007350,  -0.196460,   0.213904
 2324,  1172,  22.53729855,  114.39397291,  0.040000,  0.033650,  0.017200,  0.011900,  0.007800,  -0.182131,   0.208122
 2325,  1172,  22.53729855,  114.39424240,  0.039450,  0.034200,  0.017050,  0.011950,  0.007750,  -0.175862,   0.213198
 2326,  1172,  22.53729855,  114.39451189,  0.039450,  0.034200,  0.017050,  0.011950,  0.007750,  -0.175862,   0.213198
 2327,  1172,  22.53729855,  114.39478138,  0.038700,  0.033300,  0.016850,  0.011550,  0.007700,  -0.186620,   0.200000
 2328,  1172,  22.53729855,  114.39505087,  0.037250,  0.031850,  0.016200,  0.010900,  0.007300,  -0.195572,   0.197802
 2329,  1172,  22.53729855,  114.39532036,  0.038550,  0.032850,  0.016650,  0.011050,  0.007550,  -0.202166,   0.188172
 2330,  1172,  22.53729855,  114.39558985,  0.039500,  0.033950,  0.017050,  0.011850,  0.007300,  -0.179931,   0.237598
 2331,  1172,  22.53729855,  114.39585934,  0.039800,  0.034600,  0.017650,  0.012550,  0.007100,  -0.168874,   0.277354
 2332,  1172,  22.53729855,  114.39612883,  0.040150,  0.034950,  0.018150,  0.012500,  0.006800,  -0.184339,   0.295337
 2333,  1172,  22.53729855,  114.39639832,  0.039350,  0.034400,  0.017450,  0.012350,  0.006800,  -0.171141,   0.289817
 2334,  1172,  22.53729855,  114.39666781,  0.039700,  0.034100,  0.017250,  0.012350,  0.007000,  -0.165541,   0.276486
 2335,  1172,  22.53729855,  114.39693730,  0.037050,  0.031300,  0.016000,  0.010850,  0.006750,  -0.191806,   0.232955
 2336,  1172,  22.53729855,  114.39720679,  0.037850,  0.032400,  0.016700,  0.011600,  0.006700,  -0.180212,   0.267760
 2337,  1172,  22.53729855,  114.39747628,  0.037900,  0.031950,  0.016400,  0.011450,  0.006650,  -0.177738,   0.265193
 2338,  1172,  22.53729855,  114.39774577,  0.038400,  0.032600,  0.016800,  0.011300,  0.006600,  -0.195730,   0.262570
 2339,  1172,  22.53729855,  114.39801526,  0.038400,  0.032600,  0.016800,  0.011300,  0.006600,  -0.195730,   0.262570
 2340,  1172,  22.53729855,  114.39828475,  0.038750,  0.032750,  0.017500,  0.011450,  0.006650,  -0.208981,   0.265193
 2341,  1172,  22.53729855,  114.39855424,  0.039000,  0.032950,  0.017750,  0.012400,  0.007000,  -0.177446,   0.278351
 2342,  1172,  22.53729855,  114.39882373,  0.039350,  0.033500,  0.017850,  0.012200,  0.007250,  -0.188020,   0.254499
 2343,  1172,  22.53729855,  114.39909322,  0.039100,  0.033500,  0.017500,  0.012400,  0.006950,  -0.170569,   0.281654
 2344,  1172,  22.53729855,  114.39936271,  0.040500,  0.034550,  0.018950,  0.012250,  0.006850,  -0.214744,   0.282723
 2345,  1172,  22.53729855,  114.39963220,  0.039800,  0.034200,  0.018450,  0.012350,  0.006850,  -0.198052,   0.286458
 2346,  1172,  22.53729855,  114.39990169,  0.037900,  0.032450,  0.017150,  0.012050,  0.007050,  -0.174658,   0.261780
 2347,  1172,  22.53729855,  114.40017118,  0.038000,  0.032400,  0.016800,  0.011850,  0.007250,  -0.172775,   0.240838
 2348,  1172,  22.53729855,  114.40044067,  0.038000,  0.032500,  0.017000,  0.012000,  0.007000,  -0.172414,   0.263158
 2349,  1172,  22.53729855,  114.40071016,  0.037500,  0.032300,  0.016900,  0.011800,  0.007100,  -0.177700,   0.248677
 2350,  1172,  22.53729855,  114.40097965,  0.037050,  0.031800,  0.016400,  0.011450,  0.006950,  -0.177738,   0.244565
